id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
31619,56,Wiraswasta,230039,7th-8th,4,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
31620,17,Wiraswasta,123947,11th,7,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,15.0,0
31621,40,Wiraswasta,69495,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
31622,30,Wiraswasta,224462,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31623,28,Wiraswasta,31801,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,26418000.0,50.0,1
31624,21,Wiraswasta,110677,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31625,31,Wiraswasta,310773,Pendidikan Tinggi,10,Berpisah,Sales,Perempuan,0.0,0.0,40.0,0
31626,41,Pemerintah Lokal,214242,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,26628000.0,72.0,1
31627,22,Wiraswasta,211798,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31628,70,Pekerja Bebas Perusahaan,232871,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,0
31629,34,Pemerintah Negara,171216,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
31630,32,Wiraswasta,174704,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31631,43,Pekerja Bebas Bukan Perusahan,183479,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
31632,71,Kelas Lain,178295,D3,12,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,3.0,0
31633,56,Pemerintah Provinsi,155238,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
31634,38,Pekerja Bebas Perusahaan,116608,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,1
31635,46,Pemerintah Negara,107231,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,24360000.0,40.0,0
31636,52,Wiraswasta,178983,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31637,37,Wiraswasta,268390,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31638,41,Pemerintah Lokal,247082,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31639,35,Kelas Lain,374716,9th,5,Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,35.0,0
31640,50,Wiraswasta,196193,Master,14,Menikah LDR,Spesialis,Laki2,0.0,0.0,60.0,0
31641,23,Wiraswasta,189461,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,55.0,0
31642,31,Wiraswasta,145139,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
31643,39,Wiraswasta,165186,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,45.0,0
31644,25,Wiraswasta,169100,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31645,48,Wiraswasta,153312,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,60.0,1
31646,58,Pemerintah Lokal,489085,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
31647,36,Wiraswasta,223433,Master,14,Menikah,Sales,Laki2,107632000.0,0.0,50.0,1
31648,31,Wiraswasta,502752,Sarjana,13,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
31649,41,Wiraswasta,82393,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31650,50,Wiraswasta,162868,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,45.0,0
31651,25,Pemerintah Lokal,307294,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
31652,45,Pemerintah Negara,191001,Sarjana,13,Menikah,Pemuka Agama,Laki2,107632000.0,0.0,40.0,1
31653,35,Pekerja Bebas Bukan Perusahan,97277,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,65.0,1
31654,37,Wiraswasta,286026,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31655,26,Wiraswasta,333677,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,34482000.0,0.0,35.0,0
31656,41,Pemerintah Lokal,153132,D3,12,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
31657,40,Wiraswasta,221172,D3,12,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
31658,29,Wiraswasta,196494,Pendidikan Tinggi,10,Cerai,Pembersih,Perempuan,0.0,0.0,36.0,0
31659,35,Pekerja Bebas Perusahaan,185621,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,60.0,1
31660,54,Wiraswasta,146551,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,54.0,1
31661,53,Wiraswasta,117674,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,102172000.0,0.0,40.0,1
31662,22,Wiraswasta,236769,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,20.0,0
31663,24,Wiraswasta,235722,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31664,43,Wiraswasta,86750,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,99.0,0
31665,51,Wiraswasta,144522,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31666,35,Wiraswasta,154410,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31667,53,Wiraswasta,68684,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
31668,36,Wiraswasta,29814,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,50.0,0
31669,42,Wiraswasta,178074,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31670,32,Wiraswasta,308365,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,0
31671,46,Wiraswasta,229737,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
31672,41,Wiraswasta,287306,D3,12,Menikah,Spesialis,Laki2,210336000.0,0.0,60.0,1
31673,23,Wiraswasta,223231,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31674,28,Wiraswasta,269246,11th,7,Menikah,Petani,Laki2,0.0,0.0,40.0,0
31675,37,Wiraswasta,329980,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,33810000.0,60.0,1
31676,25,Wiraswasta,789600,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31677,24,Wiraswasta,311826,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,18.0,0
31678,49,Wiraswasta,31807,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
31679,47,Pemerintah Negara,120429,Doktor,16,Menikah,Spesialis,Laki2,210336000.0,0.0,50.0,1
31680,24,Wiraswasta,42401,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,47.0,0
31681,50,Wiraswasta,273534,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,30.0,0
31682,34,Wiraswasta,146980,SMA,9,Menikah LDR,Servis Lainnya,Perempuan,0.0,0.0,65.0,0
31683,36,Wiraswasta,88967,11th,7,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,65.0,0
31684,31,Wiraswasta,242616,Sarjana,13,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
31685,43,Wiraswasta,116852,SMA,9,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,36.0,1
31686,47,Wiraswasta,358382,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31687,21,Wiraswasta,194096,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31688,45,Pekerja Bebas Bukan Perusahan,390746,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31689,38,Wiraswasta,157473,D4,11,Menikah,Spesialis,Laki2,0.0,0.0,48.0,0
31690,23,Wiraswasta,139187,11th,7,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,50.0,0
31691,31,Wiraswasta,176244,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
31692,40,Wiraswasta,126701,9th,5,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,45.0,0
31693,61,Pekerja Bebas Perusahaan,66614,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31694,59,Pekerja Bebas Bukan Perusahan,190997,10th,6,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,36.0,0
31695,45,Wiraswasta,216626,SMA,9,Janda,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31696,49,Wiraswasta,266150,SMA,9,Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31697,55,Pekerja Bebas Bukan Perusahan,189721,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,20.0,0
31698,59,Wiraswasta,208395,Master,14,Cerai,Spesialis,Laki2,0.0,0.0,50.0,0
31699,17,Wiraswasta,364491,11th,7,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,22.0,0
31700,57,Pemerintah Provinsi,223892,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,1
31701,51,Wiraswasta,27804,Pendidikan Tinggi,10,Cerai,Asisten Rumah Tangga,Perempuan,0.0,0.0,35.0,0
31702,25,Wiraswasta,122175,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31703,27,Wiraswasta,104423,D3,12,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31704,42,Wiraswasta,374790,9th,5,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31705,40,Kelas Lain,84232,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,4.0,0
31706,46,Wiraswasta,337050,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,45.0,1
31707,59,Wiraswasta,144092,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31708,62,Wiraswasta,252134,7th-8th,4,Cerai,Pembersih,Perempuan,0.0,0.0,40.0,0
31709,65,Kelas Lain,104454,Sarjana,13,Janda,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
31710,54,Wiraswasta,236157,SMA,9,Menikah,Spesialis,Laki2,0.0,26418000.0,40.0,1
31711,57,Wiraswasta,107443,1st-4th,2,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31712,24,Wiraswasta,190457,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31713,43,Pemerintah Negara,344519,Doktor,16,Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
31714,36,Wiraswasta,124818,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31715,90,Pekerja Bebas Bukan Perusahan,83601,Sekolah Professional,15,Janda,Spesialis,Laki2,15204000.0,0.0,60.0,0
31716,41,Wiraswasta,203761,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31717,60,Wiraswasta,156889,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31718,38,Wiraswasta,589809,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,1
31719,22,Pemerintah Negara,214731,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,15.0,0
31720,64,Wiraswasta,22186,Pendidikan Tinggi,10,Janda,Tech-support,Perempuan,0.0,0.0,35.0,0
31721,17,Wiraswasta,89259,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,15.0,0
31722,57,Wiraswasta,211804,Sarjana,13,Menikah,Spesialis,Laki2,43442000.0,0.0,50.0,1
31723,23,Pekerja Bebas Bukan Perusahan,448026,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
31724,18,Wiraswasta,184277,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,0
31725,46,Wiraswasta,117849,Pendidikan Tinggi,10,Menikah,Sales,Laki2,210336000.0,0.0,40.0,1
31726,39,Pekerja Bebas Perusahaan,129573,D3,12,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
31727,74,Wiraswasta,188709,Sekolah Professional,15,Menikah,Spesialis,Laki2,1399986000.0,0.0,50.0,1
31728,53,Wiraswasta,48413,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31729,31,Wiraswasta,44464,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,21896000.0,60.0,1
31730,31,Wiraswasta,272856,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
31731,49,Pekerja Bebas Bukan Perusahan,199590,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
31732,22,Wiraswasta,349368,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31733,35,Wiraswasta,270059,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,30.0,0
31734,31,Wiraswasta,56510,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31735,44,Wiraswasta,182370,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31736,24,Wiraswasta,161708,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,1
31737,38,Pemerintah Lokal,105161,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,30.0,0
31738,43,Wiraswasta,143368,SMA,9,Cerai,Petani,Laki2,0.0,0.0,40.0,0
31739,27,Wiraswasta,106758,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
31740,48,Wiraswasta,187715,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,46.0,0
31741,52,Wiraswasta,123780,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
31742,45,Pemerintah Provinsi,155659,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31743,27,Wiraswasta,29807,SMA,9,Berpisah,Pembersih,Perempuan,0.0,0.0,40.0,0
31744,62,Kelas Lain,139391,Pendidikan Tinggi,10,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,24.0,0
31745,19,Wiraswasta,232392,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31746,19,Wiraswasta,372483,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,0
31747,34,Wiraswasta,209297,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,28014000.0,40.0,0
31748,66,Wiraswasta,80621,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
31749,36,Pemerintah Lokal,305714,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,70.0,0
31750,37,Wiraswasta,86551,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
31751,49,Wiraswasta,191277,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31752,23,Wiraswasta,315877,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
31753,52,Wiraswasta,206359,D4,11,Menikah,Sales,Laki2,0.0,0.0,40.0,0
31754,23,Wiraswasta,211160,12th,8,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31755,19,Wiraswasta,196857,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31756,56,Pemerintah Negara,118614,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31757,52,Wiraswasta,320877,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
31758,51,Wiraswasta,143741,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,1
31759,33,Wiraswasta,164864,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,4522000.0,40.0,0
31760,21,Wiraswasta,37514,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
31761,30,Wiraswasta,55481,Master,14,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,45.0,0
31762,31,Wiraswasta,241885,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31763,23,Wiraswasta,215616,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
31764,57,Pekerja Bebas Bukan Perusahan,27385,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,48.0,1
31765,26,Wiraswasta,258550,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31766,35,Wiraswasta,123606,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31767,19,Wiraswasta,292590,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
31768,23,Wiraswasta,197613,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31769,39,Kelas Lain,180868,11th,7,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
31770,52,Kelas Lain,287575,SMA,9,Berpisah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
31771,19,Wiraswasta,78401,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31772,40,Wiraswasta,210275,SMA,9,Berpisah,Supir,Perempuan,0.0,0.0,40.0,0
31773,60,Pemerintah Lokal,98350,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,60.0,0
31774,20,Wiraswasta,95552,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
31775,41,Wiraswasta,131591,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,0
31776,63,Wiraswasta,65740,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,1
31777,50,Wiraswasta,287927,SMA,9,Menikah,Spesialis,Perempuan,0.0,0.0,16.0,0
31778,38,Wiraswasta,339677,Master,14,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,1
31779,45,Wiraswasta,348854,Pendidikan Tinggi,10,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,27.0,0
31780,21,Wiraswasta,208503,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,10.0,0
31781,32,Pemerintah Negara,247481,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,48.0,1
31782,34,Pekerja Bebas Perusahaan,337995,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,210280000.0,0.0,50.0,1
31783,32,Pekerja Bebas Perusahaan,78530,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,50.0,1
31784,27,Wiraswasta,47907,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,48.0,0
31785,32,Wiraswasta,153353,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
31786,28,Wiraswasta,25955,D4,11,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
31787,44,Wiraswasta,248973,Sarjana,13,Cerai,Pemuka Agama,Laki2,0.0,0.0,65.0,0
31788,44,Wiraswasta,172479,Sarjana,13,Menikah,Spesialis,Laki2,107632000.0,0.0,40.0,1
31789,28,Wiraswasta,23324,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31790,30,Pemerintah Lokal,118500,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31791,19,Kelas Lain,117444,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,30.0,0
31792,34,Wiraswasta,182401,D3,12,Cerai,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31793,29,Pemerintah Negara,199450,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31794,30,Pemerintah Lokal,40338,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31795,25,Wiraswasta,29106,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,0
31796,40,Wiraswasta,222011,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,1
31797,34,Wiraswasta,353213,D3,12,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
31798,39,Wiraswasta,347434,9th,5,Menikah,Pembersih,Laki2,0.0,0.0,43.0,0
31799,38,Wiraswasta,130813,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31800,52,Wiraswasta,177858,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,1
31801,19,Wiraswasta,248749,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,20.0,0
31802,43,Pekerja Bebas Bukan Perusahan,311177,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,30.0,0
31803,26,Pekerja Bebas Bukan Perusahan,224361,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,75.0,0
31804,39,Wiraswasta,206074,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
31805,43,Pemerintah Lokal,67243,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,45.0,1
31806,28,Wiraswasta,104870,D4,11,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,48.0,0
31807,34,Wiraswasta,64830,D3,12,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,0
31808,39,Wiraswasta,242922,SMA,9,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,35.0,0
31809,62,Pekerja Bebas Perusahaan,137354,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
31810,53,Wiraswasta,76128,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
31811,31,Wiraswasta,182237,D3,12,Menikah,Sales,Laki2,61404000.0,0.0,45.0,1
31812,53,Pekerja Bebas Bukan Perusahan,159876,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43442000.0,0.0,72.0,0
31813,28,Wiraswasta,181597,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31814,24,Pekerja Bebas Perusahaan,158950,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,45.0,0
31815,39,Wiraswasta,33975,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,1
31816,57,Pekerja Bebas Bukan Perusahan,411604,9th,5,Menikah,Petani,Laki2,0.0,0.0,45.0,0
31817,38,Wiraswasta,194809,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
31818,18,Wiraswasta,120283,12th,8,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,24.0,0
31819,27,Pemerintah Negara,261278,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,80.0,0
31820,29,Wiraswasta,53642,D4,11,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31821,63,Wiraswasta,60459,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,37.0,0
31822,19,Wiraswasta,223392,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,15.0,0
31823,55,Pemerintah Provinsi,145401,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
31824,47,Wiraswasta,102308,Master,14,Menikah,Sales,Laki2,0.0,0.0,40.0,1
31825,49,Wiraswasta,141069,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31826,40,Wiraswasta,233130,7th-8th,4,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31827,37,Wiraswasta,118577,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,25.0,1
31828,51,Pekerja Bebas Bukan Perusahan,118259,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43918000.0,0.0,60.0,0
31829,31,Pemerintah Provinsi,166626,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
31830,31,Wiraswasta,73796,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,0
31831,36,Wiraswasta,104772,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,48.0,0
31832,24,Wiraswasta,498349,Sarjana,13,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,40.0,0
31833,69,Wiraswasta,108196,9th,5,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,41902000.0,0.0,40.0,0
31834,49,Wiraswasta,182313,SMA,9,Cerai,Pembersih,Laki2,0.0,0.0,40.0,0
31835,42,Wiraswasta,100479,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
31836,21,Wiraswasta,187513,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31837,47,Wiraswasta,175925,10th,6,Menikah,Sales,Laki2,0.0,30506000.0,52.0,0
31838,34,Wiraswasta,209768,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,60.0,1
31839,35,Wiraswasta,214891,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
31840,24,Pemerintah Negara,231473,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
31841,35,Kelas Lain,202683,Sarjana,13,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
31842,41,Wiraswasta,207685,SMA,9,Menikah,Supir,Laki2,0.0,0.0,45.0,0
31843,61,Wiraswasta,120939,Sekolah Professional,15,Menikah,Supir,Laki2,0.0,0.0,5.0,1
31844,46,Wiraswasta,85109,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,22792000.0,40.0,0
31845,65,Kelas Lain,146722,12th,8,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,10.0,0
31846,36,Wiraswasta,286115,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
31847,49,Pekerja Bebas Bukan Perusahan,148254,SMA,9,Cerai,Petani,Perempuan,0.0,0.0,28.0,0
